K,Time,ARI,AMI,algo,dataset,N,M,TrueK,id,index,distance,agg
4.0,6.807032387999982,0.4812040992919252,0.5592721338864054,kmeans,segmentation,2310,18,7,110,elbow_12,euclidean,amin
4.0,6.807026526999991,0.4812040992919252,0.5592721338864054,kmeans,segmentation,2310,18,7,110,elbow_21,euclidean,amin
8.0,6.807033479999987,0.5102974709848218,0.6203709439755599,kmeans,segmentation,2310,18,7,110,elbow_33,euclidean,amin
2.0,6.931840494999989,0.10391407202261774,0.19547375845579204,kmeans,segmentation,2310,18,7,110,calinski_harabasz,euclidean,amax
19.0,6.943202262999989,0.3935549468660866,0.5281149409691095,kmeans,segmentation,2310,18,7,110,hartigan,euclidean,amin
2.0,6.93647335499999,0.10391407202261774,0.19547375845579204,kmeans,segmentation,2310,18,7,110,wb_index,euclidean,amin
29.0,6.9363884759999905,0.34152197920739197,0.496374018301461,kmeans,segmentation,2310,18,7,110,xu_index,euclidean,amin
2.0,43.091103970999995,0.10391407202261774,0.19547375845579204,kmeans,segmentation,2310,18,7,110,silhouette,-,wss_min
4.0,6.578684754000008,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_11,conventional,mean
4.0,6.578664337000006,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_22,conventional,mean
4.0,6.57866205900001,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_12,conventional,mean
4.0,6.578661424000003,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_21,conventional,mean
5.0,6.578659024000004,0.5201395572141518,0.588907708080772,rswap,segmentation,2310,18,7,110,elbow_33,conventional,mean
4.0,6.711705764000001,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,calinski_harabasz,conventional,mean
,6.712151186000014,,,rswap,segmentation,2310,18,7,110,hartigan,conventional,mean
4.0,6.711599480000004,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,wb_index,conventional,mean
30.0,6.698595593000007,0.2967311003707659,0.4847862550647106,rswap,segmentation,2310,18,7,110,xu_index,conventional,mean
4.0,6.578644320999999,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_11,conventional,amin
4.0,6.578645565000002,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_22,conventional,amin
4.0,6.5786342090000005,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_12,conventional,amin
4.0,6.578624805000004,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_21,conventional,amin
5.0,6.578623500000006,0.5201395572141518,0.588907708080772,rswap,segmentation,2310,18,7,110,elbow_33,conventional,amin
4.0,6.6855680740000025,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,calinski_harabasz,conventional,amax
,6.722905678000004,,,rswap,segmentation,2310,18,7,110,hartigan,conventional,amin
4.0,6.719179515999997,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,wb_index,conventional,amin
30.0,6.716097378000015,0.2967311003707659,0.4847862550647106,rswap,segmentation,2310,18,7,110,xu_index,conventional,amin
4.0,6.850641257000007,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_11,euclidean,mean
4.0,6.8506273430000135,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_22,euclidean,mean
4.0,6.850628408000006,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_12,euclidean,mean
4.0,6.850623158000005,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_21,euclidean,mean
5.0,6.850623860000013,0.5200375509622548,0.5878093920722495,rswap,segmentation,2310,18,7,110,elbow_33,euclidean,mean
2.0,6.983646559000007,0.10391407202261774,0.19547375845579204,rswap,segmentation,2310,18,7,110,calinski_harabasz,euclidean,mean
,6.947595550000017,,,rswap,segmentation,2310,18,7,110,hartigan,euclidean,mean
3.0,6.944791559000009,0.31377372146727567,0.4037569806292365,rswap,segmentation,2310,18,7,110,wb_index,euclidean,mean
30.0,6.9791205270000205,0.2967311003707659,0.4847862550647106,rswap,segmentation,2310,18,7,110,xu_index,euclidean,mean
27.0,6.850653131000001,0.3233746558298454,0.4936752945544735,rswap,segmentation,2310,18,7,110,elbow_11,euclidean,amin
4.0,6.850645791000019,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_22,euclidean,amin
4.0,6.850656482000005,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_12,euclidean,amin
4.0,6.850659734000004,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,110,elbow_21,euclidean,amin
5.0,6.850627363000015,0.5200375509622548,0.5878093920722495,rswap,segmentation,2310,18,7,110,elbow_33,euclidean,amin
2.0,6.947475153000013,0.10391407202261774,0.19547375845579204,rswap,segmentation,2310,18,7,110,calinski_harabasz,euclidean,amax
,6.979407615000014,,,rswap,segmentation,2310,18,7,110,hartigan,euclidean,amin
3.0,6.987263720000001,0.31377372146727567,0.4037569806292365,rswap,segmentation,2310,18,7,110,wb_index,euclidean,amin
30.0,6.959433505000007,0.2967311003707659,0.4847862550647106,rswap,segmentation,2310,18,7,110,xu_index,euclidean,amin
2.0,38.801729953000006,0.10391407202261774,0.19547375845579204,rswap,segmentation,2310,18,7,110,silhouette,-,wss_min
3.0,6.516895974000008,0.31377372146727567,0.40375698062923643,kmeans,segmentation,2310,18,7,115,elbow_11,conventional,mean
6.0,6.516552637000004,0.5297979589726338,0.6048031499261213,kmeans,segmentation,2310,18,7,115,elbow_22,conventional,mean
3.0,6.516540824000003,0.31377372146727567,0.40375698062923643,kmeans,segmentation,2310,18,7,115,elbow_12,conventional,mean
7.0,6.516534460000003,0.496748857523991,0.6060761910733318,kmeans,segmentation,2310,18,7,115,elbow_21,conventional,mean
5.0,6.516537169000003,0.4864117302799186,0.573157705485817,kmeans,segmentation,2310,18,7,115,elbow_33,conventional,mean
3.0,6.654851206000004,0.31377372146727567,0.40375698062923643,kmeans,segmentation,2310,18,7,115,calinski_harabasz,conventional,mean
,6.647299888000006,,,kmeans,segmentation,2310,18,7,115,hartigan,conventional,mean
5.0,6.648159492000005,0.4864117302799186,0.573157705485817,kmeans,segmentation,2310,18,7,115,wb_index,conventional,mean
30.0,6.647161961000009,0.3042164086037171,0.4716433122292082,kmeans,segmentation,2310,18,7,115,xu_index,conventional,mean
4.0,6.5165286800000075,0.4812040992919252,0.5592721338864054,kmeans,segmentation,2310,18,7,115,elbow_11,conventional,amin
4.0,6.516513860000003,0.4812040992919252,0.5592721338864054,kmeans,segmentation,2310,18,7,115,elbow_22,conventional,amin
21.0,6.516512324000004,0.37754799235351694,0.509975449469299,kmeans,segmentation,2310,18,7,115,elbow_12,conventional,amin
4.0,6.5165111259999975,0.4812040992919252,0.5592721338864054,kmeans,segmentation,2310,18,7,115,elbow_21,conventional,amin
27.0,6.516534656000005,0.3363171815673201,0.4850216459226588,kmeans,segmentation,2310,18,7,115,elbow_33,conventional,amin
4.0,6.700908753999997,0.4812040992919252,0.5592721338864054,kmeans,segmentation,2310,18,7,115,calinski_harabasz,conventional,amax
19.0,6.6232039350000065,0.3495504734913221,0.4986527722590987,kmeans,segmentation,2310,18,7,115,hartigan,conventional,amin
4.0,6.632762538000009,0.4812040992919252,0.5592721338864054,kmeans,segmentation,2310,18,7,115,wb_index,conventional,amin
29.0,6.641613456000002,0.3398658109060241,0.4944562470372791,kmeans,segmentation,2310,18,7,115,xu_index,conventional,amin
3.0,6.359118606999999,0.31308882292606827,0.40314665859473314,kmeans,segmentation,2310,18,7,115,elbow_11,euclidean,mean
6.0,6.359105702999997,0.5285446840225074,0.6039574199583277,kmeans,segmentation,2310,18,7,115,elbow_22,euclidean,mean
3.0,6.35909715599999,0.31308882292606827,0.40314665859473314,kmeans,segmentation,2310,18,7,115,elbow_12,euclidean,mean
7.0,6.35909380599999,0.496748857523991,0.6060761910733318,kmeans,segmentation,2310,18,7,115,elbow_21,euclidean,mean
5.0,6.359094800999998,0.4864117302799186,0.573157705485817,kmeans,segmentation,2310,18,7,115,elbow_33,euclidean,mean
3.0,6.488745408,0.31308882292606827,0.40314665859473314,kmeans,segmentation,2310,18,7,115,calinski_harabasz,euclidean,mean
,6.492848092000003,,,kmeans,segmentation,2310,18,7,115,hartigan,euclidean,mean
3.0,6.502776337,0.31308882292606827,0.40314665859473314,kmeans,segmentation,2310,18,7,115,wb_index,euclidean,mean
30.0,6.4970523009999965,0.3042164086037171,0.4716433122292082,kmeans,segmentation,2310,18,7,115,xu_index,euclidean,mean
4.0,6.359168685,0.4812040992919252,0.5592721338864053,kmeans,segmentation,2310,18,7,115,elbow_11,euclidean,amin
4.0,6.359089623000003,0.4812040992919252,0.5592721338864053,kmeans,segmentation,2310,18,7,115,elbow_22,euclidean,amin
21.0,6.359099052999994,0.37754799235351694,0.509975449469299,kmeans,segmentation,2310,18,7,115,elbow_12,euclidean,amin
4.0,6.359086981999994,0.4812040992919252,0.5592721338864053,kmeans,segmentation,2310,18,7,115,elbow_21,euclidean,amin
27.0,6.359089698999995,0.3363171815673201,0.4850216459226588,kmeans,segmentation,2310,18,7,115,elbow_33,euclidean,amin
2.0,6.499377984999995,0.10391407202261774,0.19547375845579204,kmeans,segmentation,2310,18,7,115,calinski_harabasz,euclidean,amax
19.0,6.502066259000003,0.3495504734913221,0.4986527722590987,kmeans,segmentation,2310,18,7,115,hartigan,euclidean,amin
2.0,6.492141028000006,0.10391407202261774,0.19547375845579204,kmeans,segmentation,2310,18,7,115,wb_index,euclidean,amin
29.0,6.489731167999992,0.3398658109060241,0.4944562470372791,kmeans,segmentation,2310,18,7,115,xu_index,euclidean,amin
2.0,39.75178774000001,0.10391407202261774,0.19547375845579204,kmeans,segmentation,2310,18,7,115,silhouette,-,wss_min
4.0,6.559798438000001,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_11,conventional,mean
4.0,6.559041447000013,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_22,conventional,mean
4.0,6.559043888000005,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_12,conventional,mean
4.0,6.559037204000006,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_21,conventional,mean
5.0,6.559039104000007,0.5201395572141518,0.588907708080772,rswap,segmentation,2310,18,7,115,elbow_33,conventional,mean
4.0,6.700147058000013,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,calinski_harabasz,conventional,mean
,6.694479289,,,rswap,segmentation,2310,18,7,115,hartigan,conventional,mean
4.0,6.6995568120000115,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,wb_index,conventional,mean
30.0,6.699987228000012,0.3047470683419782,0.47445560757665206,rswap,segmentation,2310,18,7,115,xu_index,conventional,mean
4.0,6.5590030660000025,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_11,conventional,amin
4.0,6.5589977780000055,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_22,conventional,amin
4.0,6.558994869000003,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_12,conventional,amin
4.0,6.558996742000005,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_21,conventional,amin
5.0,6.558973272000003,0.5201395572141518,0.588907708080772,rswap,segmentation,2310,18,7,115,elbow_33,conventional,amin
4.0,6.695526282000003,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,calinski_harabasz,conventional,amax
,6.695794324000005,,,rswap,segmentation,2310,18,7,115,hartigan,conventional,amin
4.0,6.677318936000006,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,wb_index,conventional,amin
30.0,6.733459707000009,0.3047470683419782,0.47445560757665206,rswap,segmentation,2310,18,7,115,xu_index,conventional,amin
4.0,6.358281671,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_11,euclidean,mean
4.0,6.358252305999983,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_22,euclidean,mean
4.0,6.358245885000002,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_12,euclidean,mean
4.0,6.358244123999995,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_21,euclidean,mean
5.0,6.358241003999993,0.5187362790145811,0.5851285825618174,rswap,segmentation,2310,18,7,115,elbow_33,euclidean,mean
2.0,6.46858989399999,0.10391407202261774,0.19547375845579204,rswap,segmentation,2310,18,7,115,calinski_harabasz,euclidean,mean
,6.493075786999995,,,rswap,segmentation,2310,18,7,115,hartigan,euclidean,mean
3.0,6.477787171000003,0.31377372146727567,0.40375698062923643,rswap,segmentation,2310,18,7,115,wb_index,euclidean,mean
30.0,6.480235047999997,0.3047470683419782,0.47445560757665206,rswap,segmentation,2310,18,7,115,xu_index,euclidean,mean
4.0,6.358253040999983,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_11,euclidean,amin
4.0,6.358241922000005,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_22,euclidean,amin
4.0,6.358236200999997,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_12,euclidean,amin
4.0,6.358240322,0.4812040992919252,0.5592721338864053,rswap,segmentation,2310,18,7,115,elbow_21,euclidean,amin
5.0,6.358236862999988,0.5187362790145811,0.5851285825618174,rswap,segmentation,2310,18,7,115,elbow_33,euclidean,amin
2.0,6.483895171,0.10391407202261774,0.19547375845579204,rswap,segmentation,2310,18,7,115,calinski_harabasz,euclidean,amax
,6.492361043999992,,,rswap,segmentation,2310,18,7,115,hartigan,euclidean,amin
3.0,6.491125061999995,0.31377372146727567,0.40375698062923643,rswap,segmentation,2310,18,7,115,wb_index,euclidean,amin
30.0,6.474511942999996,0.3047470683419782,0.47445560757665206,rswap,segmentation,2310,18,7,115,xu_index,euclidean,amin
2.0,39.245155077999996,0.10391407202261774,0.19547375845579204,rswap,segmentation,2310,18,7,115,silhouette,-,wss_min
3.0,6.647765054000004,0.31377372146727567,0.40375698062923643,kmeans,segmentation,2310,18,7,120,elbow_11,conventional,mean
6.0,6.647739062000014,0.5297979589726338,0.6048031499261212,kmeans,segmentation,2310,18,7,120,elbow_22,conventional,mean
3.0,6.647706802000002,0.31377372146727567,0.40375698062923643,kmeans,segmentation,2310,18,7,120,elbow_12,conventional,mean
5.0,6.647704708000006,0.48667967917121224,0.5729650903892602,kmeans,segmentation,2310,18,7,120,elbow_21,conventional,mean
5.0,6.647726982000009,0.48667967917121224,0.5729650903892602,kmeans,segmentation,2310,18,7,120,elbow_33,conventional,mean
3.0,6.768130663000008,0.31377372146727567,0.40375698062923643,kmeans,segmentation,2310,18,7,120,calinski_harabasz,conventional,mean
,6.772740155000008,,,kmeans,segmentation,2310,18,7,120,hartigan,conventional,mean
5.0,6.7784125719999935,0.48667967917121224,0.5729650903892602,kmeans,segmentation,2310,18,7,120,wb_index,conventional,mean
30.0,6.8230726690000125,0.3565770825648075,0.5070761177418308,kmeans,segmentation,2310,18,7,120,xu_index,conventional,mean
4.0,6.647697671000003,0.4812040992919252,0.5592721338864053,kmeans,segmentation,2310,18,7,120,elbow_11,conventional,amin
4.0,6.647657587000012,0.4812040992919252,0.5592721338864053,kmeans,segmentation,2310,18,7,120,elbow_22,conventional,amin
4.0,6.647655439000019,0.4812040992919252,0.5592721338864053,kmeans,segmentation,2310,18,7,120,elbow_12,conventional,amin
4.0,6.647655324000013,0.4812040992919252,0.5592721338864053,kmeans,segmentation,2310,18,7,120,elbow_21,conventional,amin
5.0,6.647655395000015,0.48667967917121224,0.5729650903892602,kmeans,segmentation,2310,18,7,120,elbow_33,conventional,amin
4.0,6.74878811100001,0.4812040992919252,0.5592721338864053,kmeans,segmentation,2310,18,7,120,calinski_harabasz,conventional,amax
25.0,6.780060073000001,0.36800240750251756,0.506266487947792,kmeans,segmentation,2310,18,7,120,hartigan,conventional,amin
4.0,6.7810722760000175,0.4812040992919252,0.5592721338864053,kmeans,segmentation,2310,18,7,120,wb_index,conventional,amin
30.0,6.7762027010000025,0.3565770825648075,0.5070761177418308,kmeans,segmentation,2310,18,7,120,xu_index,conventional,amin
3.0,6.7844576969999935,0.31308882292606827,0.40314665859473314,kmeans,segmentation,2310,18,7,120,elbow_11,euclidean,mean
6.0,6.7844551539999856,0.5274039953721428,0.6003886975124354,kmeans,segmentation,2310,18,7,120,elbow_22,euclidean,mean
3.0,6.784450708999998,0.31308882292606827,0.40314665859473314,kmeans,segmentation,2310,18,7,120,elbow_12,euclidean,mean
7.0,6.78445688699999,0.496748857523991,0.6060761910733318,kmeans,segmentation,2310,18,7,120,elbow_21,euclidean,mean
5.0,6.784450196999998,0.48667967917121224,0.5729650903892602,kmeans,segmentation,2310,18,7,120,elbow_33,euclidean,mean
2.0,6.917059269999996,0.10391407202261774,0.19547375845579204,kmeans,segmentation,2310,18,7,120,calinski_harabasz,euclidean,mean
,6.913988295999999,,,kmeans,segmentation,2310,18,7,120,hartigan,euclidean,mean
3.0,6.873593779999993,0.31308882292606827,0.40314665859473314,kmeans,segmentation,2310,18,7,120,wb_index,euclidean,mean
30.0,6.913217281999991,0.3565770825648075,0.5070761177418308,kmeans,segmentation,2310,18,7,120,xu_index,euclidean,mean
4.0,6.784465765999997,0.4812040992919252,0.5592721338864053,kmeans,segmentation,2310,18,7,120,elbow_11,euclidean,amin
4.0,6.78445735199999,0.4812040992919252,0.5592721338864053,kmeans,segmentation,2310,18,7,120,elbow_22,euclidean,amin
4.0,6.784456599999999,0.4812040992919252,0.5592721338864053,kmeans,segmentation,2310,18,7,120,elbow_12,euclidean,amin
4.0,6.784453107999994,0.4812040992919252,0.5592721338864053,kmeans,segmentation,2310,18,7,120,elbow_21,euclidean,amin
10.0,6.784461612999991,0.45986177117178906,0.5683657303819583,kmeans,segmentation,2310,18,7,120,elbow_33,euclidean,amin
2.0,6.927294037999999,0.10391407202261774,0.19547375845579204,kmeans,segmentation,2310,18,7,120,calinski_harabasz,euclidean,amax
17.0,6.898701316,0.3627744097965955,0.5128843254503755,kmeans,segmentation,2310,18,7,120,hartigan,euclidean,amin
2.0,6.913999384000007,0.10391407202261774,0.19547375845579204,kmeans,segmentation,2310,18,7,120,wb_index,euclidean,amin
